"host_id","host_name","host_url","host_total_listings_count","number_of_reviews","dirty_review_count","review_scores_cleanliness_clean","review_scores_rating_clean"
"24020050",Max,https://www.airbnb.com/users/show/24020050,"2","47",3,4.02,4.56
"24260658",Kristy,https://www.airbnb.com/users/show/24260658,"8","93",3,4.35,4.35
"2427868",Ada,https://www.airbnb.com/users/show/2427868,"1","187",3,4.96,4.81
"24517455",Terry,https://www.airbnb.com/users/show/24517455,"3","159",3,4.68,4.7
"2494666",Brian,https://www.airbnb.com/users/show/2494666,"1","349",3,4.89,4.87
"24982374",David,https://www.airbnb.com/users/show/24982374,"1","131",3,4.92,4.89
"2506890",Zachary,https://www.airbnb.com/users/show/2506890,"1","58",3,4.46,4.46
"25183",Nathalie,https://www.airbnb.com/users/show/25183,"3","154",3,4.73,4.75
"2520559",Victoria,https://www.airbnb.com/users/show/2520559,"2","91",3,4.81,4.79
"25889382",Erin,https://www.airbnb.com/users/show/25889382,"1","107",3,4.93,4.9
"2593223",Ron & Hila,https://www.airbnb.com/users/show/2593223,"2","92",3,4.57,4.62
"2610233",Julia,https://www.airbnb.com/users/show/2610233,"3","142",3,4.94,4.88
"26134830",Isabel,https://www.airbnb.com/users/show/26134830,"2","119",3,4.97,4.75
"26388856",Kat,https://www.airbnb.com/users/show/26388856,"2","49",3,4.87,4.96
"26558533",Jinqiu,https://www.airbnb.com/users/show/26558533,"1","8",3,3.75,4.13
"267955",Peter,https://www.airbnb.com/users/show/267955,"1","118",3,4.95,4.97
"27277459",Dawn,https://www.airbnb.com/users/show/27277459,"6","88",3,4.85,4.86
"27615247",Judy,https://www.airbnb.com/users/show/27615247,"3","106",3,4.6,4.58
"27848",Jullett,https://www.airbnb.com/users/show/27848,"5","62",3,4.85,4.35
"28013319",Gagandeep,https://www.airbnb.com/users/show/28013319,"2","219",3,4.67,4.82
"2822805",Ollie,https://www.airbnb.com/users/show/2822805,"18","46",3,4.63,4.7
"2829145",Charlotta,https://www.airbnb.com/users/show/2829145,"3","99",3,4.56,4.7
"28419528",Mary,https://www.airbnb.com/users/show/28419528,"2","143",3,4.95,4.89
"28516075",Becky,https://www.airbnb.com/users/show/28516075,"3","16",3,4.56,4.75
"29106164",Christina,https://www.airbnb.com/users/show/29106164,"1","39",3,4.64,4.62
"29901463",Nadia,https://www.airbnb.com/users/show/29901463,"3","122",3,4.92,4.91
"29936494",Monica,https://www.airbnb.com/users/show/29936494,"1","70",3,4.99,4.96
"30214562",Sharon,https://www.airbnb.com/users/show/30214562,"1","48",3,3.93,4.29
"30224269",Todd,https://www.airbnb.com/users/show/30224269,"1","178",3,4.71,4.68
"3086826",Melody,https://www.airbnb.com/users/show/3086826,"1","89",3,4.53,4.66
"31245355",Kiela,https://www.airbnb.com/users/show/31245355,"4","45",3,4.6,4.8
"3139958",Shane,https://www.airbnb.com/users/show/3139958,"2","80",3,4.66,4.75
"3233986",Daniel,https://www.airbnb.com/users/show/3233986,"4","122",3,4.6,4.62
"3241305",Emilia,https://www.airbnb.com/users/show/3241305,"1","53",3,4.73,4.71
"32669537",JuanCarlos,https://www.airbnb.com/users/show/32669537,"1","115",3,4.86,4.84
"33365473",Paul,https://www.airbnb.com/users/show/33365473,"9","58",3,4.56,4.77
"3501090",Sebastian & Andrea,https://www.airbnb.com/users/show/3501090,"1"," ""Long term stays allowed""],$70.00,30,30,30,30,30,30,30.0,30.0,,f,0,0,0,0,2022-09-08,0,0,0,,,,,,,,,,,f,2,1,1,0,
8322478,https://www.airbnb.com/rooms/8322478,20220907064715,2022-09-07,city scrape,Designers brownstone in Bed-Stuy,A bright",3,0.0,0.0
"3588028",Elisa,https://www.airbnb.com/users/show/3588028,"3","18",3,4.24,4.65
"3621183",Paul,https://www.airbnb.com/users/show/3621183,"3","70",3,4.76,4.8
"36434721",Andrew,https://www.airbnb.com/users/show/36434721,"1","323",3,4.89,4.93
"365116",Jonathan,https://www.airbnb.com/users/show/365116,"1","23",3,4.48,4.78
"37138042",John,https://www.airbnb.com/users/show/37138042,"2","146",3,4.9,4.83
"37181980",Svetlana,https://www.airbnb.com/users/show/37181980,"1","263",3,4.99,4.96
"37633503",Tina,https://www.airbnb.com/users/show/37633503,"1","100",3,4.79,4.82
"3842134",Dawn,https://www.airbnb.com/users/show/3842134,"5","38",3,3.63,4.18
"3851320",Kenny,https://www.airbnb.com/users/show/3851320,"7","106",3,4.52,4.47
"3876092",Paulo,https://www.airbnb.com/users/show/3876092,"2","72",3,4.86,4.91
"38902136",Michal,https://www.airbnb.com/users/show/38902136,"2","223",3,4.95,4.96
"39085295",Guerline,https://www.airbnb.com/users/show/39085295,"2","129",3,4.77,4.74
"39480845",Jen,https://www.airbnb.com/users/show/39480845,"1","37",3,4.8,4.71
"3964655",Nicole,https://www.airbnb.com/users/show/3964655,"2","137",3,4.57,4.47
"39863896",Valerie,https://www.airbnb.com/users/show/39863896,"1","88",3,4.94,4.93
"39921605",Rachel,https://www.airbnb.com/users/show/39921605,"5","19",3,4.44,4.39
"403032",Diane,https://www.airbnb.com/users/show/403032,"2","171",3,4.85,4.86
"4036685",Norman,https://www.airbnb.com/users/show/4036685,"12","79",3,4.41,4.63
"40735098",J P,https://www.airbnb.com/users/show/40735098,"1"," ""Wifi""",3,0.0,0.0
"4077292",Unue,https://www.airbnb.com/users/show/4077292,"4","80",3,4.66,4.8
"4083654",Santina,https://www.airbnb.com/users/show/4083654,"5","154",3,4.83,4.79
"40874834",Esteban,https://www.airbnb.com/users/show/40874834,"3","155",3,4.99,4.92
"41084247",Dena,https://www.airbnb.com/users/show/41084247,"1"," ""Shampoo/Conditioner combination  conditioner""",3,0.0,0.0
"4173868",Maryam,https://www.airbnb.com/users/show/4173868,"1","9",3,3.5,3.75
"4207560",Amanda,https://www.airbnb.com/users/show/4207560,"2","54",3,4.55,4.69
"4210082",Monica,https://www.airbnb.com/users/show/4210082,"1","84",3,4.64,4.71
"42154621",Ricardo,https://www.airbnb.com/users/show/42154621,"4","131",3,4.8,4.78
"42691960",Marie,https://www.airbnb.com/users/show/42691960,"8","19",3,4.21,4.32
"4318265",Bob & Francois,https://www.airbnb.com/users/show/4318265,"3","155",3,4.72,4.65
"43963802",Tanya,https://www.airbnb.com/users/show/43963802,"6"," ""Kitchen""",3,0.0,0.0
"4427679",Marcell,https://www.airbnb.com/users/show/4427679,"1","69",3,4.53,4.77
"44660079",Leslie,https://www.airbnb.com/users/show/44660079,"3","130",3,4.93,4.88
"44924968",Stephan,https://www.airbnb.com/users/show/44924968,"1","42",3,4.67,4.76
"44941648",Mike,https://www.airbnb.com/users/show/44941648,"2","218",3,5.0,5.0
"46785121",Mel,https://www.airbnb.com/users/show/46785121,"1","47",3,4.93,4.87
"47411697",Marie,https://www.airbnb.com/users/show/47411697,"1","102",3,4.96,4.94
"47773961",Jhovana,https://www.airbnb.com/users/show/47773961,"2", Quaint and Spacious.<br /><br /><b>The space</b><br />This is a duplex! <br /><br />1st floor: <br />Bedroom with queen size bed,3,0.0,0.0
"4797755",William,https://www.airbnb.com/users/show/4797755,"1","53",3,4.76,4.75
"48183551",Carlos,https://www.airbnb.com/users/show/48183551,"5","137",3,4.96,4.96
"48671504",Albert,https://www.airbnb.com/users/show/48671504,"2","149",3,4.88,4.76
"50200840",Katherine,https://www.airbnb.com/users/show/50200840,"1","61",3,4.65,4.85
"50760546",CRNY Monthly Rentals,https://www.airbnb.com/users/show/50760546,"40"," NY,Hello! Hello!",3,,
"51038",Erica,https://www.airbnb.com/users/show/51038,"8","95",3,4.45,4.57
"520279",Peter Michael,https://www.airbnb.com/users/show/520279,"1","19",3,4.44,4.81
"5513694",Paul,https://www.airbnb.com/users/show/5513694,"6","73",3,4.64,4.81
"5556571",Chris,https://www.airbnb.com/users/show/5556571,"5","45",3,3.66,4.49
"56120055",Jp,https://www.airbnb.com/users/show/56120055,"2","68",3,4.81,4.84
"57254931",Courtney,https://www.airbnb.com/users/show/57254931,"1","60",3,4.95,4.95
"5751206",Nigel,https://www.airbnb.com/users/show/5751206,"1","64",3,4.92,4.8
"58366",Linna,https://www.airbnb.com/users/show/58366,"1","57",3,4.47,4.54
"5942292",@ Art House Monique,https://www.airbnb.com/users/show/5942292,"5"," ""Hair dryer""",3,0.0,0.0
"6079156",Doug,https://www.airbnb.com/users/show/6079156,"1","152",3,4.44,4.66
"61740974",Marina,https://www.airbnb.com/users/show/61740974,"3","84",3,4.51,4.38
"622866",Daniel,https://www.airbnb.com/users/show/622866,"1","178",3,4.91,4.93
"62787599",Ro,https://www.airbnb.com/users/show/62787599,"2","41",3,4.17,4.29
"627898",Peter,https://www.airbnb.com/users/show/627898,"1","33",3,4.74,4.71
"63407204",C,https://www.airbnb.com/users/show/63407204,"1","48",3,4.38,4.5
"6494389",Daniel,https://www.airbnb.com/users/show/6494389,"1","96",3,4.33,4.72
"651818",Lucio,https://www.airbnb.com/users/show/651818,"2","81",3,4.88,4.85
"65837",Robin,https://www.airbnb.com/users/show/65837,"1","254",3,4.75,4.84
"663879",Christopher,https://www.airbnb.com/users/show/663879,"3","119",3,4.69,4.81
"66501870",K Alexandra,https://www.airbnb.com/users/show/66501870,"2","160",3,4.49,4.67
"686147",Dave,https://www.airbnb.com/users/show/686147,"1","82",3,4.69,4.66
"68771036",Mica,https://www.airbnb.com/users/show/68771036,"2","109",3,4.8,4.73
"69788101",Constantin,https://www.airbnb.com/users/show/69788101,"2","128",3,4.46,4.71
"70396243",Yvelisse,https://www.airbnb.com/users/show/70396243,"2","144",3,4.72,4.76
"71312760",Don,https://www.airbnb.com/users/show/71312760,"1","166",3,4.87,4.76
"7157099",Sigi,https://www.airbnb.com/users/show/7157099,"3","123",3,4.93,4.93
"71876",DAVID And RICK,https://www.airbnb.com/users/show/71876,"2","221",3,4.96,4.95
"73069526",Tony,https://www.airbnb.com/users/show/73069526,"1","52",3,4.94,4.92
"745069",Kimberly,https://www.airbnb.com/users/show/745069,"5","38",3,4.03,4.42
"7651648",MorFaty,https://www.airbnb.com/users/show/7651648,"11","325",3,4.91,4.89
"7978448",Seth,https://www.airbnb.com/users/show/7978448,"5","23",3,3.78,4.32
"807642",Jeffrey,https://www.airbnb.com/users/show/807642,"2","103",3,4.78,4.84
"815977",Ryan,https://www.airbnb.com/users/show/815977,"5","217",3,4.94,4.91
"8200795",Brooke,https://www.airbnb.com/users/show/8200795,"2","73",3,4.56,4.83
"8243103",Paul,https://www.airbnb.com/users/show/8243103,"1","33",3,4.23,4.23
"8291260",Elizabeth,https://www.airbnb.com/users/show/8291260,"2","36",3,4.23,4.4
"85006178",Alain,https://www.airbnb.com/users/show/85006178,"1","284",3,4.78,4.67
"8515724",J,https://www.airbnb.com/users/show/8515724,"5","29",3,4.74,4.81
"8548430",Bernardo Andressa,https://www.airbnb.com/users/show/8548430,"2"," ""Building staff""",3,0.0,0.0
"8925763",Joy,https://www.airbnb.com/users/show/8925763,"2","109",3,4.57,4.64
"936830",Elina,https://www.airbnb.com/users/show/936830,"4","39",3,4.66,4.62
"9443343",Roula,https://www.airbnb.com/users/show/9443343,"1","170",3,4.95,4.9
"9610339",Cris,https://www.airbnb.com/users/show/9610339,"2","14",3,5.0,5.0
"970831",Phillip,https://www.airbnb.com/users/show/970831,"4","120",3,4.51,4.88
"9743617",Patricia,https://www.airbnb.com/users/show/9743617,"14","135",3,4.63,4.64
"9767363",Roger,https://www.airbnb.com/users/show/9767363,"1","177",3,4.88,4.88
"9995094",Jim,https://www.airbnb.com/users/show/9995094,"1","158",3,4.97,4.94
"10103520",Graham,https://www.airbnb.com/users/show/10103520,"1","37",2,4.84,4.86
"10179999",Joseph,https://www.airbnb.com/users/show/10179999,"1","175",2,4.5,4.55
"10264372",Tyrell,https://www.airbnb.com/users/show/10264372,"1","6",2,3.83,4.17
"1029021",Jameelah,https://www.airbnb.com/users/show/1029021,"9","49",2,3.47,4.08
"1031148",Iulia,https://www.airbnb.com/users/show/1031148,"5","287",2,4.9,4.89
"10328631",Yulia,https://www.airbnb.com/users/show/10328631,"7","11",2,4.8,4.73
"10364617",Nikolina,https://www.airbnb.com/users/show/10364617,"1","34",2,4.74,4.74
"10475653",Izabel,https://www.airbnb.com/users/show/10475653,"6","197",2,4.85,4.79
"10590692",Wade,https://www.airbnb.com/users/show/10590692,"3"," ""Cleaning before checkout""",2,0.0,0.0
"107016",Grace,https://www.airbnb.com/users/show/107016,"3","22",2,4.68,4.73
"10721506",Kumar,https://www.airbnb.com/users/show/10721506,"1","141",2,4.83,4.87
"10795846",Sasha,https://www.airbnb.com/users/show/10795846,"2","171",2,4.48,4.71
"1096084",Daniel,https://www.airbnb.com/users/show/1096084,"1","9",2,4.67,4.67
"10981050",Rhonda,https://www.airbnb.com/users/show/10981050,"5","177",2,4.87,4.78
"1104548",Kimberly,https://www.airbnb.com/users/show/1104548,"1","28",2,4.81,4.89
"11246260",Claudia,https://www.airbnb.com/users/show/11246260,"1","53",2,4.7,4.87
"11280333",Yacine,https://www.airbnb.com/users/show/11280333,"5","102",2,4.62,4.7
"1136842",Amanda,https://www.airbnb.com/users/show/1136842,"2","21",2,4.95,4.95
"1157620",Rachel,https://www.airbnb.com/users/show/1157620,"1","230",2,4.76,4.67
"117287",Lara Nicole,https://www.airbnb.com/users/show/117287,"6","68",2,4.9,4.87
"1177947",Marina,https://www.airbnb.com/users/show/1177947,"1","90",2,4.63,4.55
"119510",Emma,https://www.airbnb.com/users/show/119510,"1","232",2,4.88,4.78
"1245722",Jen,https://www.airbnb.com/users/show/1245722,"2","47",2,4.79,4.94
"12485770",Raanan,https://www.airbnb.com/users/show/12485770,"14","14",2,4.38,4.31
"12531773",Rennie,https://www.airbnb.com/users/show/12531773,"2","79",2,4.91,4.88
"12603113",Linda & Stephanie,https://www.airbnb.com/users/show/12603113,"7","47",2,4.67,4.72
"13161042",Tom,https://www.airbnb.com/users/show/13161042,"2","18",2,4.39,4.5
"136352",Fotis,https://www.airbnb.com/users/show/136352,"1","45",2,4.73,4.82
"1366070",Rad,https://www.airbnb.com/users/show/1366070,"4","29",2,4.41,4.7
"137292",Sunder,https://www.airbnb.com/users/show/137292,"1","4",2,4.0,4.33
"13736818",John,https://www.airbnb.com/users/show/13736818,"1","154",2,4.83,4.85
"1382749",Shaun,https://www.airbnb.com/users/show/1382749,"1","24",2,4.87,4.96
"14092176",Daisy,https://www.airbnb.com/users/show/14092176,"1","9",2,4.89,4.89
"1410714",Antoinette,https://www.airbnb.com/users/show/1410714,"2","33",2,4.91,4.84
"1415590",Cameron,https://www.airbnb.com/users/show/1415590,"1","32",2,4.56,4.77
"14318669",Grady & Cristina,https://www.airbnb.com/users/show/14318669,"2","44",2,5.0,4.8
"1444040",Ethan,https://www.airbnb.com/users/show/1444040,"3","76",2,4.89,4.8
"145609",Ceci,https://www.airbnb.com/users/show/145609,"2","82",2,4.76,4.7
"1467387",Ali,https://www.airbnb.com/users/show/1467387,"2","17",2,4.65,4.82
"1530310",Jacques,https://www.airbnb.com/users/show/1530310,"4","21",2,3.61,4.5
"1537501",Lenny,https://www.airbnb.com/users/show/1537501,"4","49",2,4.53,4.73
"15445748",Uğur,https://www.airbnb.com/users/show/15445748,"2","8",2,3.43,3.13
"15613411",Stacey,https://www.airbnb.com/users/show/15613411,"1","26",2,4.81,4.81
"15681707",Chester,https://www.airbnb.com/users/show/15681707,"6","257",2,4.83,4.75
"15740819",Heather,https://www.airbnb.com/users/show/15740819,"2","38",2,4.47,4.66
"15762897",Davey,https://www.airbnb.com/users/show/15762897,"1","10",2,4.4,4.5
"16385595",Ava,https://www.airbnb.com/users/show/16385595,"1","33",2,4.58,4.58
"16516195",Tania,https://www.airbnb.com/users/show/16516195,"1","29",2,4.62,4.59
"16583238",Tommy,https://www.airbnb.com/users/show/16583238,"2","12",2,3.82,4.45
"1681546",Todd,https://www.airbnb.com/users/show/1681546,"3","22",2,4.77,4.81
"16919101",Eric,https://www.airbnb.com/users/show/16919101,"2","25",2,4.56,4.68
"17125263",Mario,https://www.airbnb.com/users/show/17125263,"8","86",2,4.7,4.75
"17241205",Abigail,https://www.airbnb.com/users/show/17241205,"2","21",2,4.57,4.71
"1740784",Gal,https://www.airbnb.com/users/show/1740784,"1","41",2,4.21,4.36
"177233",Lisa,https://www.airbnb.com/users/show/177233,"2","116",2,4.92,4.97
"17770967",Kim,https://www.airbnb.com/users/show/17770967,"5","29",2,3.85,4.26
"17773625",Josie,https://www.airbnb.com/users/show/17773625,"4","112",2,4.98,4.94
"1832228",Cristina,https://www.airbnb.com/users/show/1832228,"2","73",2,4.72,4.75
"185978",Newyorkroomwithaview,https://www.airbnb.com/users/show/185978,"1","178",2,4.46,4.8
"18770940",Ronald,https://www.airbnb.com/users/show/18770940,"1","16",2,4.25,4.27
"1921498",Pedro Pablo,https://www.airbnb.com/users/show/1921498,"3","23",2,4.57,4.78
"1935605",Jon,https://www.airbnb.com/users/show/1935605,"2","116",2,4.89,4.85
"19655924",Dominique,https://www.airbnb.com/users/show/19655924,"1","3",2,5.0,5.0
"19912320",Charles,https://www.airbnb.com/users/show/19912320,"3","3",2,3.0,3.67
"204539",Mark,https://www.airbnb.com/users/show/204539,"7","13",2,4.36,4.42
"20543178",Pervaiz,https://www.airbnb.com/users/show/20543178,"7","58",2,4.83,4.86
"20567256",Marina,https://www.airbnb.com/users/show/20567256,"2","42",2,4.08,4.21
"20604091",Eliana E,https://www.airbnb.com/users/show/20604091,"2","191",2,4.94,4.89
"2117078",Joe,https://www.airbnb.com/users/show/2117078,"1","113",2,4.73,4.72
"21183428",Jae,https://www.airbnb.com/users/show/21183428,"2","182",2,4.88,4.81
"21315876",Helen,https://www.airbnb.com/users/show/21315876,"3"," ""Smoke alarm""",2,0.0,0.0
"21327210",Demus,https://www.airbnb.com/users/show/21327210,"2","30",2,4.46,4.43
"2148881",Grace,https://www.airbnb.com/users/show/2148881,"1","69",2,4.91,4.94
"21497854",Meaghan,https://www.airbnb.com/users/show/21497854,"2","13",2,4.15,4.0
"215764",Lynn,https://www.airbnb.com/users/show/215764,"1","149",2,4.74,4.81
"21838149",Marcia,https://www.airbnb.com/users/show/21838149,"1","92",2,4.88,4.87
"21841949",Patwell,https://www.airbnb.com/users/show/21841949,"12","27",2,4.52,4.48
"2199502",Jon,https://www.airbnb.com/users/show/2199502,"1","216",2,4.87,4.89
"22017065",Marycatherine,https://www.airbnb.com/users/show/22017065,"1","75",2,4.77,4.92
"2267508",Daniel,https://www.airbnb.com/users/show/2267508,"1","22",2,4.14,4.45
"2282355",Ivana,https://www.airbnb.com/users/show/2282355,"1","23",2,4.35,4.55
"23162890",Terrance,https://www.airbnb.com/users/show/23162890,"2","36",2,4.61,4.56
"23548583",Shari,https://www.airbnb.com/users/show/23548583,"4","32",2,4.5,4.72
"2368753",Kristine,https://www.airbnb.com/users/show/2368753,"1","66",2,4.66,4.81
"2388537",Andrea,https://www.airbnb.com/users/show/2388537,"2","34",2,4.74,4.47
"23899821",Maria,https://www.airbnb.com/users/show/23899821,"3","70",2,4.68,4.63
"2390260",Al,https://www.airbnb.com/users/show/2390260,"1","94",2,4.91,4.9
"244071",Litza,https://www.airbnb.com/users/show/244071,"2"," ""Cooking basics""",2,0.0,0.0
"24666317",Keenan,https://www.airbnb.com/users/show/24666317,"1","12",2,4.42,4.58
"24715671",Julia,https://www.airbnb.com/users/show/24715671,"7","15",2,4.64,4.29
"2495483",Lynn,https://www.airbnb.com/users/show/2495483,"2"," ""Elevator""",2,0.0,0.0
"25295888",Alanna,https://www.airbnb.com/users/show/25295888,"1","16",2,3.63,4.13
"2571",Teedo,https://www.airbnb.com/users/show/2571,"5","44",2,4.77,4.88
"258164",Jenny,https://www.airbnb.com/users/show/258164,"1","267",2,4.89,4.86
"26012172",Katarina,https://www.airbnb.com/users/show/26012172,"1","9",2,3.67,3.78
"26024758",Sabia,https://www.airbnb.com/users/show/26024758,"1"," NY,I am a Realtor in NYC and my husband is an architect by trade and we both love what we do!",2,,
"2629017",Michelle,https://www.airbnb.com/users/show/2629017,"3","106",2,4.8,4.88
"26354652",A & Faye Bed Anfd Breakfast Inc,https://www.airbnb.com/users/show/26354652,"4","33",2,4.88,4.88
"2640845",Zach,https://www.airbnb.com/users/show/2640845,"1","46",2,4.27,4.77
"26885466",Sergey,https://www.airbnb.com/users/show/26885466,"2","54",2,4.61,4.44
"2717428",Ellen,https://www.airbnb.com/users/show/2717428,"1","46",2,4.85,4.87
"272006",Vasili,https://www.airbnb.com/users/show/272006,"19","104",2,4.83,4.83
"27439022",Boris,https://www.airbnb.com/users/show/27439022,"1","140",2,4.64,4.85
"277747",Josh,https://www.airbnb.com/users/show/277747,"1","22",2,3.62,4.6
"27796188",John,https://www.airbnb.com/users/show/27796188,"3","62",2,4.4,4.6
"2787",John,https://www.airbnb.com/users/show/2787,"12","4",2,5.0,5.0
"2789557",Nik,https://www.airbnb.com/users/show/2789557,"1","26",2,4.45,4.67
"282927",Drica,https://www.airbnb.com/users/show/282927,"1","58",2,4.68,4.66
"2843998",Julie,https://www.airbnb.com/users/show/2843998,"4","41",2,4.63,4.82
"28565101",Robert,https://www.airbnb.com/users/show/28565101,"2","91",2,4.89,4.92
"2857722",Joseph,https://www.airbnb.com/users/show/2857722,"1","23",2,4.68,4.82
"28709982",Sidiq,https://www.airbnb.com/users/show/28709982,"3","75",2,4.48,4.55
"28781526",Devon,https://www.airbnb.com/users/show/28781526,"2","87",2,4.62,4.81
"29480685",Anna,https://www.airbnb.com/users/show/29480685,"1","47",2,4.88,4.9
"29628369",Nick,https://www.airbnb.com/users/show/29628369,"1","395",2,4.89,4.89
"29769754",Tom,https://www.airbnb.com/users/show/29769754,"2","117",2,4.74,4.92
"30193",Tommi,https://www.airbnb.com/users/show/30193,"1","58",2,4.16,4.52
"3053987",Darwin And Nicole,https://www.airbnb.com/users/show/3053987,"2","43",2,4.32,4.26
"31175000",Kathryn,https://www.airbnb.com/users/show/31175000,"3"," ""Bed linens""",2,0.0,0.0
"31222791",Emily,https://www.airbnb.com/users/show/31222791,"1","15",2,4.29,4.57
"31425596",Kevin,https://www.airbnb.com/users/show/31425596,"1","124",2,4.82,4.96
"31617949",Lana,https://www.airbnb.com/users/show/31617949,"8","25",2,3.43,4.09
"3166753",Ben,https://www.airbnb.com/users/show/3166753,"2","47",2,4.91,4.93
"31876151",Stephen,https://www.airbnb.com/users/show/31876151,"2","43",2,4.67,4.74
"32197200",Sabrina,https://www.airbnb.com/users/show/32197200,"1","34",2,4.42,4.29
"32295605",Yana,https://www.airbnb.com/users/show/32295605,"2","88",2,4.62,4.4
"3272526",Lisa,https://www.airbnb.com/users/show/3272526,"1","84",2,4.85,4.94
"33049782",Dustin,https://www.airbnb.com/users/show/33049782,"1","3",2,2.67,4.33
"3320650",Jay,https://www.airbnb.com/users/show/3320650,"1","54",2,4.86,4.88
"3333577",Julia,https://www.airbnb.com/users/show/3333577,"6","66",2,4.94,4.97
"3335559",Sk,https://www.airbnb.com/users/show/3335559,"3","37",2,4.19,4.27
"3351317",Clara,https://www.airbnb.com/users/show/3351317,"4","87",2,4.85,4.92
"33519200",George,https://www.airbnb.com/users/show/33519200,"1","149",2,4.91,4.73
"3372562",Gvantsa,https://www.airbnb.com/users/show/3372562,"1","120",2,4.52,4.63
"3389163",Nadine,https://www.airbnb.com/users/show/3389163,"2","87",2,4.72,4.73
"3390947",Yulia,https://www.airbnb.com/users/show/3390947,"4","46",2,4.8,4.87
"3401676",Nadine,https://www.airbnb.com/users/show/3401676,"9","95",2,4.87,4.85
"34930811",Paloma,https://www.airbnb.com/users/show/34930811,"1","15",2,4.21,4.53
"34939187",Meredith,https://www.airbnb.com/users/show/34939187,"1","25",2,4.44,4.48
"35025150",Chris,https://www.airbnb.com/users/show/35025150,"1","8",2,4.5,4.88
"35102629",Marino,https://www.airbnb.com/users/show/35102629,"1","78",2,4.83,4.72
"352168",Silvia,https://www.airbnb.com/users/show/352168,"4","59",2,4.48,4.84
"35320945",Peggy,https://www.airbnb.com/users/show/35320945,"2","5",2,3.2,3.8
"3561489",John,https://www.airbnb.com/users/show/3561489,"3","107",2,4.68,4.71
"35697937",Ilan,https://www.airbnb.com/users/show/35697937,"5","123",2,4.94,4.91
"36089395",Nancy,https://www.airbnb.com/users/show/36089395,"1","49",2,4.94,4.98
"36138575",Carol,https://www.airbnb.com/users/show/36138575,"2","51",2,4.17,4.74
"3636235",Ari,https://www.airbnb.com/users/show/3636235,"2"," ""Shower gel""",2,0.0,0.0
"36388501",Loralee,https://www.airbnb.com/users/show/36388501,"1","5",2,3.4,4.2
"3641421",Martha &  Giovanni,https://www.airbnb.com/users/show/3641421,"5","11",2,4.91,4.82
"36540358",Octavio,https://www.airbnb.com/users/show/36540358,"2","18",2,3.44,4.17
"36708202",Robert,https://www.airbnb.com/users/show/36708202,"3","30",2,4.73,4.89
"36818817",Mifan,https://www.airbnb.com/users/show/36818817,"2","3",2,1.0,2.0
"3715873",Marina,https://www.airbnb.com/users/show/3715873,"2","41",2,3.97,4.33
"3716641",Ofer,https://www.airbnb.com/users/show/3716641,"9", leafy,2,0.0,0.0
"3718821",Mathew,https://www.airbnb.com/users/show/3718821,"2", becoming intimately familiar with New York City real estate market.   In the years to follow,2,0.0,0.0
"3726366",Damian,https://www.airbnb.com/users/show/3726366,"2","91",2,4.35,4.69
"373085",Hudson,https://www.airbnb.com/users/show/373085,"2","37",2,4.14,4.51
"37735133",Andrey,https://www.airbnb.com/users/show/37735133,"1"," ""Safe""",2,0.0,0.0
"3780975",Shira,https://www.airbnb.com/users/show/3780975,"1","6",2,4.4,4.0
"37915862",Greg,https://www.airbnb.com/users/show/37915862,"3","92",2,4.78,4.89
"38260715",Lady,https://www.airbnb.com/users/show/38260715,"3","110",2,4.88,4.84
"394640",Keith,https://www.airbnb.com/users/show/394640,"3","47",2,4.36,4.67
"39648442",Alice,https://www.airbnb.com/users/show/39648442,"10"," ""Outdoor dining area""",2,0.0,0.0
"39725165",Amanda,https://www.airbnb.com/users/show/39725165,"1","27",2,4.78,4.7
"3980927",Audemar,https://www.airbnb.com/users/show/3980927,"21","262",2,4.46,4.58
"39945901",Mercy,https://www.airbnb.com/users/show/39945901,"1","36",2,4.86,4.86
"40037773",Brandon,https://www.airbnb.com/users/show/40037773,"2","19",2,3.35,4.12
"40306612",Christina,https://www.airbnb.com/users/show/40306612,"2","12",2,4.1,4.6
"4034995",Susan,https://www.airbnb.com/users/show/4034995,"1","101",2,4.8,4.74
"40516440",Galina,https://www.airbnb.com/users/show/40516440,"5","84",2,4.59,4.78
"4060346","Lisa, Nancy & John",https://www.airbnb.com/users/show/4060346,"4"," ""Central heating""],$73.00,1,5,1,1,5,5,1.0,5.0,,t,19,48,78,258,2022-09-07,206,21,0,2014-07-07,2022-08-07,4.86,4.95,4.92,4.94,4.96,4.88,4.86,,f,1,0,1,0,2.07
3468486,https://www.airbnb.com/rooms/3468486,20220907064715,2022-09-07,previous scrape,2br with Balcony in East Harlem!,Hello travelers! <br />This is a clean",2,,0.0
"41619645",D.,https://www.airbnb.com/users/show/41619645,"3","92",2,4.99,4.93
"4230317",Jenny,https://www.airbnb.com/users/show/4230317,"3","55",2,4.65,4.69
"4252490",Luka,https://www.airbnb.com/users/show/4252490,"3","15",2,4.6,4.87
"42535703",Fma,https://www.airbnb.com/users/show/42535703,"2","32",2,4.75,4.5
"4292920",Khoa,https://www.airbnb.com/users/show/4292920,"3","8",2,4.13,4.38
"42959506",Vapee,https://www.airbnb.com/users/show/42959506,"3","122",2,4.49,4.36
"4311243",Owen,https://www.airbnb.com/users/show/4311243,"3","41",2,4.95,4.87
"4319841",Maria,https://www.airbnb.com/users/show/4319841,"1","9",2,4.83,4.29
